"filename", "language", "Dockerfile", "Properties", "Shell Script", "Markdown", "YAML", "Ini", "C++", "C", "Python", "Protocol Buffers", "JSON", "Diff", "Go", "Makefile", "Lua", "comment", "blank", "total"
"c:\FILES\CURVE\curve\test\mds\nameserver2\file_lock_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 34, 33, 187
"c:\FILES\CURVE\curve\test\mds\nameserver2\file_record_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 32, 32, 149
"c:\FILES\CURVE\curve\test\mds\nameserver2\helper\namespace_helper_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 213
"c:\FILES\CURVE\curve\test\mds\nameserver2\idgenerator\chunk_id_generator_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 82
"c:\FILES\CURVE\curve\test\mds\nameserver2\idgenerator\etcd_id_generator_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 169
"c:\FILES\CURVE\curve\test\mds\nameserver2\idgenerator\inode_id_generator_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 83
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_chunk_allocate.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 43
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_chunk_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 42
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_clean_manager.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 49
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_inode_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 41
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_namespace_storage.h", "C++", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 93
"c:\FILES\CURVE\curve\test\mds\nameserver2\mock\mock_topology_chunk_allocator.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 53
"c:\FILES\CURVE\curve\test\mds\nameserver2\nameserverMetrics_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 47
"c:\FILES\CURVE\curve\test\mds\nameserver2\namespace_service_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 1653, 0, 0, 0, 0, 0, 0, 0, 0, 106, 233, 1992
"c:\FILES\CURVE\curve\test\mds\nameserver2\namespace_storage_cache_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 138
"c:\FILES\CURVE\curve\test\mds\nameserver2\namespace_storage_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 32, 41, 442
"c:\FILES\CURVE\curve\test\mds\schedule\common.cpp", "C++", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 142
"c:\FILES\CURVE\curve\test\mds\schedule\common.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 63
"c:\FILES\CURVE\curve\test\mds\schedule\coordinator_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 63, 62, 606
"c:\FILES\CURVE\curve\test\mds\schedule\leaderScheduler_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 443
"c:\FILES\CURVE\curve\test\mds\schedule\mock_topoAdapter.h", "C++", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 82
"c:\FILES\CURVE\curve\test\mds\schedule\mock_topology_service_manager.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 59
"c:\FILES\CURVE\curve\test\mds\schedule\operatorController_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 171
"c:\FILES\CURVE\curve\test\mds\schedule\operatorFactory_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 61
"c:\FILES\CURVE\curve\test\mds\schedule\operatorStep_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 44, 32, 304
"c:\FILES\CURVE\curve\test\mds\schedule\operator_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 122
"c:\FILES\CURVE\curve\test\mds\schedule\rapidLeaderSheduler_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 33, 24, 222
"c:\FILES\CURVE\curve\test\mds\schedule\recoverScheduler_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 341
"c:\FILES\CURVE\curve\test\mds\schedule\replicaScheduler_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 339
"c:\FILES\CURVE\curve\test\mds\schedule\scheduleMetrics_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 32, 39, 480
"c:\FILES\CURVE\curve\test\mds\schedule\scheduleService\scheduleService_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 140
"c:\FILES\CURVE\curve\test\mds\schedule\schedulerPOC\mock_topology.h", "C++", 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 178
"c:\FILES\CURVE\curve\test\mds\schedule\schedulerPOC\scheduler_poc.cpp", "C++", 0, 0, 0, 0, 0, 0, 903, 0, 0, 0, 0, 0, 0, 0, 0, 192, 157, 1252
"c:\FILES\CURVE\curve\test\mds\schedule\scheduler_helper_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 58, 31, 500
"c:\FILES\CURVE\curve\test\mds\schedule\topoAdapter_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 46, 32, 563
"c:\FILES\CURVE\curve\test\mds\server\mds_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 39, 26, 221
"c:\FILES\CURVE\curve\test\mds\topology\mock_topology.h", "C++", 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 20, 60, 348
"c:\FILES\CURVE\curve\test\mds\topology\test_topology.cpp", "C++", 0, 0, 0, 0, 0, 0, 2184, 0, 0, 0, 0, 0, 0, 0, 0, 32, 463, 2679
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_chunk_allocator.cpp", "C++", 0, 0, 0, 0, 0, 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 26, 67, 581
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_helper.cpp", "C++", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 117
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_helper.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 50
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_item.cpp", "C++", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 117
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_metric.cpp", "C++", 0, 0, 0, 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 21, 52, 408
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 1054, 0, 0, 0, 0, 0, 0, 0, 0, 20, 390, 1464
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_service_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 2119, 0, 0, 0, 0, 0, 0, 0, 0, 21, 562, 2702
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_stat.cpp", "C++", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 131
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_storage_codec.cpp", "C++", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 201
"c:\FILES\CURVE\curve\test\mds\topology\test_topology_storage_etcd.cpp", "C++", 0, 0, 0, 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 0, 0, 20, 210, 890
"c:\FILES\CURVE\curve\test\mds\topology\topology_test_main.cpp", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 45
"c:\FILES\CURVE\curve\test\snapshotcloneserver\mock_s3_adapter.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 77
"c:\FILES\CURVE\curve\test\snapshotcloneserver\mock_snapshot_server.h", "C++", 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 20, 61, 413
"c:\FILES\CURVE\curve\test\snapshotcloneserver\snapshot_test_main.cpp", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 31
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_clone_core.cpp", "C++", 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 0, 0, 0, 0, 21, 254, 1550
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_clone_service_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 807, 0, 0, 0, 0, 0, 0, 0, 0, 23, 166, 996
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_curvefs_client.cpp", "C++", 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 28, 36, 194
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshot_core.cpp", "C++", 0, 0, 0, 0, 0, 0, 2640, 0, 0, 0, 0, 0, 0, 0, 0, 33, 588, 3261
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshot_data_store.cpp", "C++", 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 286
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshot_referance.cpp", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 77
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshot_service_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 770, 0, 0, 0, 0, 0, 0, 0, 0, 24, 168, 962
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshotclone_meta_store_etcd.cpp", "C++", 0, 0, 0, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 22, 137, 650
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshotclone_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 1131, 0, 0, 0, 0, 0, 0, 0, 0, 20, 240, 1391
"c:\FILES\CURVE\curve\test\snapshotcloneserver\test_snapshotclonecodec.cpp", "C++", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 118
"c:\FILES\CURVE\curve\test\tools\chunkserver_client_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 31, 22, 152
"c:\FILES\CURVE\curve\test\tools\chunkserver_tool_factory_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 39
"c:\FILES\CURVE\curve\test\tools\common_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 40
"c:\FILES\CURVE\curve\test\tools\config\data_check.conf", "Properties", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 32, 146
"c:\FILES\CURVE\curve\test\tools\copyset_check_core_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 772, 0, 0, 0, 0, 0, 0, 0, 0, 70, 56, 898
"c:\FILES\CURVE\curve\test\tools\copyset_check_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 42, 29, 416
"c:\FILES\CURVE\curve\test\tools\curve_cli_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 40, 12, 234
"c:\FILES\CURVE\curve\test\tools\curve_meta_tool_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 162
"c:\FILES\CURVE\curve\test\tools\curve_tool_factory_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 99
"c:\FILES\CURVE\curve\test\tools\curve_tool_test_main.cpp", "C++", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 37
"c:\FILES\CURVE\curve\test\tools\data_consistency_check_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 316
"c:\FILES\CURVE\curve\test\tools\etcd_client_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 31, 12, 122
"c:\FILES\CURVE\curve\test\tools\mds_client_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 780, 0, 0, 0, 0, 0, 0, 0, 0, 105, 124, 1009
"c:\FILES\CURVE\curve\test\tools\metric_client_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 126
"c:\FILES\CURVE\curve\test\tools\mock_chunkserver_client.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 48
"c:\FILES\CURVE\curve\test\tools\mock_cli_service.h", "C++", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 74
"c:\FILES\CURVE\curve\test\tools\mock_copyset_check_core.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 68
"c:\FILES\CURVE\curve\test\tools\mock_etcd_client.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 50
"c:\FILES\CURVE\curve\test\tools\mock_mds_client.h", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 91
"c:\FILES\CURVE\curve\test\tools\mock_metric_client.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 51
"c:\FILES\CURVE\curve\test\tools\mock_namespace_tool_core.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 64
"c:\FILES\CURVE\curve\test\tools\mock_segment_parser.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 51
"c:\FILES\CURVE\curve\test\tools\mock_snapshot_clone_client.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 49
"c:\FILES\CURVE\curve\test\tools\mock_snapshot_read.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 46
"c:\FILES\CURVE\curve\test\tools\mock_version_tool.h", "C++", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 55
"c:\FILES\CURVE\curve\test\tools\namespace_tool_core_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 43, 42, 394
"c:\FILES\CURVE\curve\test\tools\raft_log_tool_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 104
"c:\FILES\CURVE\curve\test\tools\segment_parser_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 159
"c:\FILES\CURVE\curve\test\tools\snapshot_clone_client_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 134
"c:\FILES\CURVE\curve\test\tools\status_tool_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 668, 0, 0, 0, 0, 0, 0, 0, 0, 73, 57, 798
"c:\FILES\CURVE\curve\test\tools\version_tool_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 39, 31, 363
"c:\FILES\CURVE\curve\test\util\config_generator.h", "C++", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 31, 33, 167
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\checksums\crc.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 46
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\checksums\crc_jni.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 41
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\checksums\exports.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 33
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\array_list.h", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 102, 31, 203
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\array_list.inl", "C++", 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 25, 41, 243
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\atomics.h", "C++", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 195, 45, 374
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\atomics_fallback.inl", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 27
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\atomics_gnu.inl", "C++", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 72, 24, 222
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\atomics_gnu_old.inl", "C++", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 90, 48, 270
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\atomics_msvc.inl", "C++", 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 125, 46, 359
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\byte_buf.h", "C++", 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 309, 70, 624
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\byte_order.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 110
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\clock.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 76
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\common.h", "C++", 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 74, 43, 346
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\condition_variable.h", "C++", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 49, 18, 121
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\config.h", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 31
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\date_time.h", "C++", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 58, 21, 158
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\device_random.h", "C++", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 32
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\encoding.h", "C++", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 82, 30, 173
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\error.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 62, 21, 132
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\exports.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 39
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\hash_table.h", "C++", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 265, 40, 402
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\linked_list.h", "C++", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 67, 26, 198
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\lru_cache.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 57, 15, 111
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\math.fallback.inl", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 68
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\math.gcc_overflow.inl", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 63
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\math.gcc_x64_asm.inl", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 48, 8, 105
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\math.h", "C++", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 109
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\math.msvc.inl", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 63
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\mutex.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 82
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\posix\common.inl", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 47
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\priority_queue.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 94, 20, 163
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\rw_lock.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 80
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\string.h", "C++", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 99, 20, 185
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\system_info.h", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 30
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\task_scheduler.h", "C++", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 50, 20, 124
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\thread.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 47, 20, 127
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\time.h", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 41
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\common\uuid.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 40
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\AmazonSerializableWebServiceRequest.h", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 66
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\AmazonStreamingWebServiceRequest.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 40, 14, 89
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\AmazonWebServiceRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 88, 18, 159
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\AmazonWebServiceResult.h", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 88
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\Aws.h", "C++", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 192, 20, 274
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\Core_EXPORTS.h", "C++", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 77
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\Globals.h", "C++", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 46
